sut,workload,task_id,metric,value
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6,total_token_usage_pipeline,1105
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-1,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-1,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-2,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-2,f1,0.13057814904374587
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-2,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-2,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-3,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-3,f1,0.061043285238623755
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-3,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-3,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-4,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-4,f1,0.17486929872002885
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-4,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-4,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-5,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-5,f1,0.04933920704845815
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-5,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-5,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-6,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-6,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-6-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7,runtime,11.969765679041545
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7,llm_code_eval,"""[true, false, false, false, false, true, true]"""
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7,total_token_usage_pipeline,1143
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-1,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-1,bleu,4.48463251377379e-155
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-1,rouge,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-1,llm_paraphrase,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-1,total_token_usage_answers,543
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-2,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-2,f1,0.3432282003710575
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-2,precision,0.2727272727272727
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-2,recall,0.6
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-3,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-3,f1,0.06072874493927126
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-3,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-3,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-4,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-4,f1,0.17447199265381086
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-4,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-4,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-5,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-5,f1,0.07314285714285713
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-5,precision,0.05
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-5,recall,0.08333333333333333
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-6,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-6,f1_approximate,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-7,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-7,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-7-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8,runtime,11.16674067179362
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8,llm_code_eval,"""[false, false, false, false, false]"""
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8,total_token_usage_pipeline,1211
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-1,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-1,f1,0.24712693337941755
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-1,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-1,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-2,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-2,f1,0.0607388230608384
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-2,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-2,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-3,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-3,f1,0.18504123613612666
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-3,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-3,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-4,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-4,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-5,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-5,f1,0.012578616352201257
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-5,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-5,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-6,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-6,f1,0.03690036900369004
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-6,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-6,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-7,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-7,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-hard-8-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9,runtime,15.253417746225994
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9,llm_code_eval,"""[false, false, true, false, true, true]"""
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9,total_token_usage_pipeline,1081
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-1,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-1,f1,0.28124999999999994
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-1,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-1,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-2,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-2,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-3,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-3,f1,0.03745318352059925
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-3,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-3,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-4,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-4,f1,0.048156508653122654
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-4,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-4,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-5,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-5,f1,0.08325590039026204
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-5,precision,0.05
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-5,recall,0.021739130434782608
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-6,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-6,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-9-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,runtime,7.929434315363566
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,f1,0.05025125628140703
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,llm_code_eval,"""[false, false, false, true, true, true]"""
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10,total_token_usage_pipeline,855
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-1,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-1,f1,0.3941150245207311
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-1,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-1,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-2,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-2,success,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-3,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-3,f1,0.06062169482780858
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-3,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-3,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-4,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-4,f1,0.048426150121065374
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-4,precision,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-4,recall,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-5,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-5,f1_approximate,0.0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-6,runtime,0
BaselineLLMSystemGPT4oNaive,legal.json,legal-easy-10-6,f1,0.04962779156327544
