sut,workload,task_id,metric,value
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-2-5,precision,0.05
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-2-5,recall,0.00011961722488038278
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-2-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-2-6,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-2-6,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-2-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3,runtime,10.308586875597635
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3,llm_code_eval,"""[true, true, true, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3,total_token_usage_pipeline,983
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-1,f1,0.3351063829787234
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-1,precision,0.3
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-1,recall,1.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-2,f1,0.058894773088888366
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-2,precision,0.15
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-2,recall,0.022222222222222223
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-3,f1,0.06056742110296462
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-3,precision,0.15
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-3,recall,0.011111111111111112
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-4,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-3-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4,runtime,13.30368427435557
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4,llm_code_eval,"""[false, false, false, false, false, true, true, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4,total_token_usage_pipeline,1129
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-1,success,1
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-2,f1,0.048027444253859346
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-2,precision,0.15
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-2,recall,0.6
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-3,f1,0.8
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-3,precision,1.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-3,recall,1.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-4,f1,0.04832349008034973
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-4,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-4,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-5,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-5,f1,0.06018376423158831
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-5,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-5,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-6,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-6,f1,0.03529411764705882
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-6,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-6,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-7,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-7,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-8,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-8,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-4-8,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5,runtime,18.29217318693797
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5,llm_code_eval,"""[true, false, false, true, true, false, false, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5,total_token_usage_pipeline,1217
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-1,f1,0.27210884353741494
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-1,precision,0.4
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-1,recall,1.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-2,f1,0.05902316659288771
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-2,precision,0.1
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-2,recall,0.020618556701030927
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-3,f1,0.07162127623320934
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-3,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-3,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-4,f1,0.050236621769202766
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-4,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-4,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-5,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-5,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-6,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-6,f1,0.625
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-6,precision,0.3333333333333333
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-6,recall,0.3333333333333333
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-7,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-7,f1,0.07171472615725058
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-7,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-7,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-8,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-8,f1,0.060000000000000005
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-8,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-8,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-8,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-9,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-9,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-5-9,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6,runtime,8.836649696032206
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6,llm_code_eval,"""[true, true, true, true, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6,total_token_usage_pipeline,960
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-1,success,1
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-2,f1,0.4480247477449371
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-2,precision,0.36363636363636365
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-2,recall,0.00014790164540580514
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-3,f1,0.0004679775711113191
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-3,precision,0.21448536665570536
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-3,recall,1.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-4,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-5,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-5,success,1
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-6-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7,runtime,25.15144685904185
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7,llm_code_eval,"""[true, true, true, false, false]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7,total_token_usage_pipeline,1183
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-1,f1,0.326530612244898
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-1,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-1,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-2,f1,0.4385964912280702
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-2,precision,0.5555555555555556
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-2,recall,0.625
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-3,f1,0.003376964081382043
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-3,precision,0.9995264030310206
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-3,recall,1.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-4,f1,0.24924484335893674
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-4,precision,0.05
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-4,recall,0.0027472527472527475
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-5,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-5,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-7-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8,runtime,10.883284131685892
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8,llm_code_eval,"""[true, false, true, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8,total_token_usage_pipeline,748
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-1,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-2,f1,0.28807517854634945
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-2,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-2,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-3,f1,0.27137899423782086
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-3,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-3,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-4,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-8-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9,runtime,7.399185220400493
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9,llm_code_eval,"""[true, true, true, false, true, false, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9,total_token_usage_pipeline,1478
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-1,f1,0.17964505613908002
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-1,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-1,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-2,f1,0.24954039229986175
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-2,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-2,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-3,f1,0.06056742110296462
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-3,precision,0.1
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-3,recall,0.007407407407407408
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-3,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-4,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-4,f1,0.12607449856733524
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-4,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-4,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-4,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-5,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-5,f1,0.24141724343401935
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-5,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-5,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-5,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-6,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-6,f1,0.23509923019456264
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-6,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-6,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-6,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-7,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-7,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-hard-9-7,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10,runtime,15.882582942644754
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10,success,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10,llm_code_eval,"""[true, true, true, true]"""
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10,total_token_usage_pipeline,954
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-1,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-1,success,1
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-1,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-2,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-2,f1,0.2516747314364276
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-2,precision,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-2,recall,0.0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-2,total_token_usage_answers,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-3,runtime,0
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-3,f1,0.0038302822818098714
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-3,precision,0.38040712468193383
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-3,recall,0.65
BaselineLLMSystemGPT4oNaive,archeology.json,archeology-easy-10-3,total_token_usage_answers,0
